"id","external_author_id","author","content","translation","is_translated","region","language","publish_date","harvested_date","following","followers","updates","post_type","account_type","new_june_2018","retweet","account_category"
"17135","2583079101","Gibbs_Jeremy_","#Christians: #Israel Deported Them. Then #ISIS Cut Off Their Heads. https://t.co/SCnOdpMe1a #JSIL #tcot #ccot #pjnet",,"0","United States","English","2016-02-11 08:15:00","2016-02-11 08:15:00","302","402","749",,"Right","0","0","RightTroll"
"17356","2583079101","Gibbs_Jeremy_","Israel is not negotiating with the Iranians...the US does… Isn't that strange? #BibiVsObama",,"0","United States","English","2015-03-04 17:45:00","2015-03-04 17:46:00","141","17","226",,"Right","0","0","RightTroll"
"17357","2583079101","Gibbs_Jeremy_","I liked Netanyahu’s speech #BibiVsObama",,"0","United States","English","2015-03-04 17:45:00","2015-03-04 17:45:00","141","17","225",,"Right","0","0","RightTroll"
"17359","2583079101","Gibbs_Jeremy_","Netanyahu has repeatedly attacked the emerging Iran deal #BibiVsObama",,"0","United States","English","2015-03-04 17:46:00","2015-03-04 17:46:00","141","17","227",,"Right","0","0","RightTroll"
"18463","3092630405","GladAdila","the ran nuclear agreemsent will make America and Israel safer",,"0","United States","English","2015-09-03 04:32:00","2015-09-03 04:32:00","17","1","164",,"Koch","1","0","Fearmonger"
"18559","2575046530","GlebNikon","Palestinians may reverse recognition of Israel if Trump moves US embassy to Jerusalem – Abbas https://t.co/eYYKtHwfjN",,"0","Unknown","English","2017-01-14 12:32:00","2017-01-14 12:32:00","165","2326","2382","RETWEET","Russian","0","1","NonEnglish"
"19925","1680848678","GlennHarper_","#ISRAEL PM BENJAMIN NETANYAHU FIGHTS #ISLAMIC TERROR  WE NEED TO #SUPPORT PM #NETANYAHU  AND FIGHT AGAINST #TERROR https://t.co/MHoSYTkZ7v",,"0","United States","English","2015-11-28 13:08:00","2015-11-28 13:08:00","537","283","548","RETWEET","Right","0","1","RightTroll"
"19928","1680848678","GlennHarper_","Two Palestinians ram cars into Israeli soldiers, shot dead https://t.co/PkFkDfyaaY",,"0","United States","English","2015-11-28 13:09:00","2015-11-28 13:10:00","537","283","560","RETWEET","Right","0","1","RightTroll"
"19965","1680848678","GlennHarper_","Israel can put a wall around them, steal from them, torture them, bomb them, but America can't tell them 2 stay home? #OpenBordersForIsrael",,"0","United States","English","2015-12-10 15:38:00","2015-12-10 15:38:00","536","288","644","RETWEET","Right","0","1","RightTroll"
"20026","1680848678","GlennHarper_","ISRAEL PM NETANYAHU FIGHTS AGAINST #ISLAMIC TERROR  HE NEEDS OUR ASSISTANCE  PLEASE JOIN HIM IN THIS NOBLE FIGHT ! https://t.co/DEiamA8UZu",,"0","United States","English","2015-12-26 16:05:00","2015-12-26 16:05:00","432","291","709","RETWEET","Right","0","1","RightTroll"
"20626","4444330996","GlobalFoe","Mohamad Torokman in the West Bank #war  #ArabIsraeliConflict  #SeeGlobalFoe https://t.co/PkATYZCWbh",,"0","Unknown","English","2016-01-05 23:28:00","2016-01-05 23:28:00","891","357","243",,"left","0","0","LeftTroll"
"20788","4444330996","GlobalFoe","When #Israel tortures Jewish terror suspects  https://t.co/1wrsrKe8Ig @netanyahu is the man @POTUS makes friends with https://t.co/rrP0IZ6Yls",,"0","Unknown","English","2015-12-23 04:42:00","2015-12-23 04:42:00","679","163","118",,"left","0","0","LeftTroll"
"29418","1670448043","GuillNavarrete","Islamic State Announces That Southern Israel Will be Attacked In Coming Days – BB4SP http://t.co/m4qBIYy3y9",,"0","United States","English","2015-06-14 05:51:00","2015-06-14 05:51:00","63","71","326","RETWEET","Right","0","1","RightTroll"
"29878","1670448043","GuillNavarrete","Israel ramps up punishments for stone-throwers, Palestinians protest  #news",,"0","United States","English","2015-07-21 10:52:00","2015-07-21 10:52:00","64","81","950","RETWEET","Right","0","1","RightTroll"
"29882","1670448043","GuillNavarrete","Israel ramps up punishments for stone-throwers, Palestinians protest  #world #news",,"0","United States","English","2015-07-21 10:52:00","2015-07-21 10:52:00","64","82","951","RETWEET","Right","0","1","RightTroll"
"29885","1670448043","GuillNavarrete","When you've lost Abe Foxman... He's a No on #IranDeal. http://t.co/6kEgeXxDH9. Raises the Q: Will any plausibly pro-Israel group support it?",,"0","United States","English","2015-07-21 11:11:00","2015-07-21 11:11:00","64","82","961","RETWEET","Right","0","1","RightTroll"
"30533","1670448043","GuillNavarrete","Fine Print....How about the LARGE PRINT right in front of your nose��#tcot #IStandWithIsrael http://t.co/BKQjLAta5q",,"0","United States","English","2015-07-21 16:52:00","2015-07-21 16:52:00","64","102","1677","RETWEET","Right","0","1","RightTroll"
"30536","1670448043","GuillNavarrete","Obama choose dishonor 4 America & Israel�will have war�� Peace is achieved through strength✔️ @ritzy_jewels @MaydnUSA http://t.co/L2XFkjBx3O",,"0","United States","English","2015-07-21 16:52:00","2015-07-21 16:52:00","64","102","1671","RETWEET","Right","0","1","RightTroll"
"30784","1670448043","GuillNavarrete","Wow❌Will we protect Iran's Nukes before Israel�I don't think so! @ritzy_jewels @BritsForIsrael http://t.co/m5OGBGH4YE http://t.co/HwwGCavUA8",,"0","United States","English","2015-07-21 19:11:00","2015-07-21 19:11:00","64","120","1956","RETWEET","Right","0","1","RightTroll"
"30828","1670448043","GuillNavarrete","Carter, Netanyahu call it a day after discussing Iran deal :  http://t.co/FLuDsn3tfG",,"0","United States","English","2015-07-21 19:31:00","2015-07-21 19:32:00","64","123","2008","RETWEET","Right","0","1","RightTroll"
"30864","1670448043","GuillNavarrete","U.S., Israel make arrests related to JPMorgan hack - Bloomberg  #money",,"0","United States","English","2015-07-21 19:52:00","2015-07-21 19:52:00","64","124","2049","RETWEET","Right","0","1","RightTroll"
"30946","1670448043","GuillNavarrete","U.S., Israel make arrests related to JPMorgan hack: Bloomberg  #tech",,"0","United States","English","2015-07-21 20:31:00","2015-07-21 20:31:00","64","129","2125","RETWEET","Right","0","1","RightTroll"
"31131","1670448043","GuillNavarrete","After Israel talks, Pentagon chief says: 'Friends can disagree'  #world #news",,"0","United States","English","2015-07-21 22:11:00","2015-07-21 22:11:00","64","130","2338","RETWEET","Right","0","1","RightTroll"
"31135","1670448043","GuillNavarrete","After Israel talks, Pentagon chief says: 'Friends can disagree'  #news",,"0","United States","English","2015-07-21 22:11:00","2015-07-21 22:11:00","64","130","2337","RETWEET","Right","0","1","RightTroll"
"31138","1670448043","GuillNavarrete","After Israel talks, Pentagon chief says: 'Friends can disagree'  #politics",,"0","United States","English","2015-07-21 22:11:00","2015-07-21 22:11:00","64","130","2335","RETWEET","Right","0","1","RightTroll"
"31294","1670448043","GuillNavarrete","Ron Paul: “Zionism Has Played A Role In Our Post-9/11 March Toward Empire” http://t.co/KBjuwPh4lR",,"0","United States","English","2015-07-21 23:31:00","2015-07-21 23:31:00","64","137","2509","RETWEET","Right","0","1","RightTroll"
"31420","1670448043","GuillNavarrete","After impressive election victory, Israel's Netanyahu struggles to govern with narrow majority: http://t.co/3aJ2C7G5Xz @aronhellerap",,"0","United States","English","2015-07-21 09:33:00","2015-07-21 09:33:00","64","78","851","RETWEET","Right","0","1","RightTroll"
"31744","1670448043","GuillNavarrete","Israeli forces kill Palestinian in West Bank arrest raid: witness  #news",,"0","United States","English","2015-07-22 12:11:00","2015-07-22 12:12:00","64","159","3651","RETWEET","Right","0","1","RightTroll"
"31764","1670448043","GuillNavarrete","Israeli forces kill Palestinian in West Bank arrest raid: witness  #world #news",,"0","United States","English","2015-07-22 12:12:00","2015-07-22 12:12:00","64","159","3653","RETWEET","Right","0","1","RightTroll"
"31796","1670448043","GuillNavarrete","Bernie Sanders Is a Russia-Bashing, Pro-Israel, Militarist Tool #Sanders2016 #Election2016 http://t.co/025Ae1VcVy http://t.co/6L4lzJz4hB",,"0","United States","English","2015-07-22 12:33:00","2015-07-22 12:33:00","64","159","3701","RETWEET","Right","0","1","RightTroll"
"31851","1670448043","GuillNavarrete","After labelling, EU think-tank proposes banking steps on Israel  #news",,"0","United States","English","2015-07-22 13:13:00","2015-07-22 13:13:00","64","161","3766","RETWEET","Right","0","1","RightTroll"
"31854","1670448043","GuillNavarrete","After labelling, EU think-tank proposes banking steps on Israel  #world #news",,"0","United States","English","2015-07-22 13:13:00","2015-07-22 13:13:00","64","161","3767","RETWEET","Right","0","1","RightTroll"
"31907","1670448043","GuillNavarrete","BRIEF-Israel's Check Point Software Q3 outlook  #money",,"0","United States","English","2015-07-22 13:53:00","2015-07-22 13:54:00","64","162","3833","RETWEET","Right","0","1","RightTroll"
"31967","1670448043","GuillNavarrete","After labeling, EU think-tank proposes banking steps on Israel  #news",,"0","United States","English","2015-07-22 14:32:00","2015-07-22 14:32:00","64","167","3891","RETWEET","Right","0","1","RightTroll"
"31979","1670448043","GuillNavarrete","After labeling, EU think-tank proposes banking steps on Israel  #world #news",,"0","United States","English","2015-07-22 14:32:00","2015-07-22 14:32:00","64","167","3892","RETWEET","Right","0","1","RightTroll"
"32150","1670448043","GuillNavarrete","Israeli brothers jailed for Jewish-Arab school arson  #world #news",,"0","United States","English","2015-07-22 16:11:00","2015-07-22 16:12:00","64","176","4080","RETWEET","Right","0","1","RightTroll"
"32152","1670448043","GuillNavarrete","Israeli brothers jailed for Jewish-Arab school arson  #news",,"0","United States","English","2015-07-22 16:11:00","2015-07-22 16:12:00","64","176","4079","RETWEET","Right","0","1","RightTroll"
"32439","1670448043","GuillNavarrete","Netanyahu: 'Sometimes the Entire World Can Be Wrong': “It was dead wrong on another nuclear deal.” http://t.co/ljxSOpSlwf",,"0","United States","English","2015-07-22 18:51:00","2015-07-22 18:54:00","64","181","4400","RETWEET","Right","0","1","RightTroll"
"32677","1670448043","GuillNavarrete","Israeli Cabinet Minister Miri Regev: Nuke Agreement Gives Iran A “LICENSE TO KILL” – BB4SP http://t.co/2zpMLM29CE",,"0","United States","English","2015-07-22 01:51:00","2015-07-22 01:51:00","64","143","2778","RETWEET","Right","0","1","RightTroll"
"32715","1670448043","GuillNavarrete","Whoa ➠ It Gets Better! America Will Now Train Iran On How To Protect Their Nuke Facilities From Israeli Attacks http://t.co/H2dFuz5cpw",,"0","United States","English","2015-07-22 20:12:00","2015-07-22 20:13:00","64","185","4593","RETWEET","Right","0","1","RightTroll"
"32882","1670448043","GuillNavarrete","John Kerry is ""perplexed"" by Iran's chants of, ""death 2 Israel"" ""death 2 USA"" & ""death 2 Jews"" � Let Me Help Explain, They Want Us ALL Dead!",,"0","United States","English","2015-07-22 21:31:00","2015-07-22 21:32:00","64","191","4785","RETWEET","Right","0","1","RightTroll"
"33055","1670448043","GuillNavarrete","Libs Hate Jews! @HillaryClinton Attacks #Israel, Says They’re Conquerors Who “Deny Dignity” http://t.co/uloyMjEPBQ http://t.co/1VhNPSQBU0",,"0","United States","English","2015-07-22 22:51:00","2015-07-22 22:51:00","64","194","4985","RETWEET","Right","0","1","RightTroll"
"33236","1670448043","GuillNavarrete",".@tedcruz wants to try to kill Iran deal unless Iran does two things: 1. Recognize Israel 2. Free American prisoners: http://t.co/VYCXfsHzAi",,"0","United States","English","2015-07-22 02:32:00","2015-07-22 02:32:00","64","147","2858","RETWEET","Right","0","1","RightTroll"
"33549","1670448043","GuillNavarrete","Netanyahu ➠ “Israel Is Not Bound By Deal With Iran ➠ We Will Always Defend Ourselves” ➠ Video – BB4SP http://t.co/dNwr2XCOqL",,"0","United States","English","2015-07-22 06:52:00","2015-07-22 06:53:00","64","155","3218","RETWEET","Right","0","1","RightTroll"
"33630","1670448043","GuillNavarrete","Whoa ➠ It Gets Better! America Will Now Train Iran On How To Protect Their Nuke Facilities From Israeli Attacks  http://t.co/yRgB1EjQxs",,"0","United States","English","2015-07-22 08:12:00","2015-07-22 08:12:00","64","155","3302","RETWEET","Right","0","1","RightTroll"
"33666","1670448043","GuillNavarrete","With ultra-religious parties back in Israeli government, rift with liberal Jews resurfaces: http://t.co/rUtN8SmZxk",,"0","United States","English","2015-07-22 08:32:00","2015-07-22 08:33:00","64","155","3339","RETWEET","Right","0","1","RightTroll"
"33727","1670448043","GuillNavarrete","Israeli Cabinet Minister Miri Regev: Nuke Agreement Gives Iran A “LICENSE TO KILL” – BB4SP http://t.co/wIypec8maV",,"0","United States","English","2015-07-22 09:13:00","2015-07-22 09:13:00","64","156","3399","RETWEET","Right","0","1","RightTroll"
"33744","1670448043","GuillNavarrete","Satirical website accidentally breaks story about the US offering missiles to Israel  http://t.co/cGjOfcx9ST http://t.co/pO95Mwo6Kj",,"0","United States","English","2015-07-22 09:51:00","2015-07-22 09:51:00","64","155","3429","RETWEET","Right","0","1","RightTroll"
"33784","1670448043","GuillNavarrete","Whoa ➠ It Gets Better! America Will Now Train Iran On How To Protect Their Nuke Facilities From Israeli Attacks http://t.co/LQBeGQn8lB",,"0","United States","English","2015-07-23 00:11:00","2015-07-23 00:11:00","64","197","5140","RETWEET","Right","0","1","RightTroll"
"33848","1670448043","GuillNavarrete","Republicans, pro-Israel groups step up campaign against Iran deal  #politics",,"0","United States","English","2015-07-23 00:51:00","2015-07-23 00:51:00","64","200","5205","RETWEET","Right","0","1","RightTroll"
"33977","1670448043","GuillNavarrete","U.S. Republicans, pro-Israel groups step up campaign against Iran deal  #politics",,"0","United States","English","2015-07-23 02:53:00","2015-07-23 02:53:00","64","201","5411","RETWEET","Right","0","1","RightTroll"
"34024","1670448043","GuillNavarrete","A voice from the Israeli left, Ari Shavit: ""As though...Iran won & is now dictating the surrender terms to the West."" http://t.co/cbvA7u2Q1b",,"0","United States","English","2015-07-23 04:11:00","2015-07-23 04:11:00","64","202","5517","RETWEET","Right","0","1","RightTroll"
"34114","1670448043","GuillNavarrete","Israeli forces kill Palestinian in West Bank arrest raid: medics  #world #news",,"0","United States","English","2015-07-23 07:11:00","2015-07-23 07:11:00","64","204","5744","RETWEET","Right","0","1","RightTroll"
"35163","2541215075","GvardeykaLena","‘Constant fear’: Activist who filmed #Israeli soldier shooting #Palestinian tells RT of death threats DETAILS: https://t.co/2HjD5PT6Y6 https://t.co/6VQFabcUtn",,"0","Unknown","English","2017-01-12 22:42:00","2017-01-12 22:43:00","48","1938","2518","RETWEET","Russian","0","1","NonEnglish"
"35286","2541215075","GvardeykaLena","Supreme Leader: US, Britain, Zionists, Plutocrats Main Enemies of #Iran  https://t.co/BMjMDZJGW8 https://t.co/V3woTTDzO0",,"0","Unknown","English","2017-01-08 16:00:00","2017-01-08 16:00:00","48","1989","2421","RETWEET","Russian","0","1","NonEnglish"
"35306","2541215075","GvardeykaLena","Israel didn't want to admit #Syria shot down an Israeli F16 even though we had video of it. They now claim an F-16 & pilot died in accident. https://t.co/5eAJIvPE7n",,"0","Unknown","English","2016-10-10 03:12:00","2016-10-10 03:12:00","49","2217","203","RETWEET","Russian","0","1","NonEnglish"
"35527","2541215075","GvardeykaLena","Cold welcome: German hotel slammed on social media after ‘no guests from Israel’ reply https://t.co/qcKMGev5Rn https://t.co/mPLE43Fph2",,"0","Unknown","English","2016-11-01 09:09:00","2016-11-01 09:09:00","50","2130","751","RETWEET","Russian","0","1","NonEnglish"
